bathroom,kitchen,essentials,safety,other,diabled friendly,service,id,requirement,outdoor amenity,children,income,group
2,1,8,1,0,0,0,7916684,0,0,0,388.80 ,
0,1,5,1,1,0,1,9898150,0,0,0,388.80 ,
0,1,7,0,0,0,0,10069601,0,0,0,388.80 ,
0,1,9,1,0,0,1,10433510,0,0,0,388.80 ,
2,1,6,2,0,0,1,12005318,0,0,0,388.80 ,
1,1,5,2,0,0,1,12322066,0,0,0,388.80 ,
2,1,9,3,0,0,1,12857265,0,0,0,388.80 ,
1,1,6,2,0,0,2,13085694,0,0,0,388.80 ,
2,1,7,2,0,0,0,13166877,0,0,0,388.80 ,
1,1,6,1,1,0,0,13667440,0,2,0,388.80 ,
0,1,1,1,0,0,0,14361378,0,0,0,388.80 ,
0,1,4,1,0,0,0,14869440,0,0,0,388.80 ,
2,1,8,1,0,0,2,15635467,0,0,0,388.80 ,
1,1,11,0,0,0,0,15841177,0,0,0,388.80 ,
1,1,9,1,1,0,0,16226031,0,0,0,388.80 ,
1,1,7,1,1,0,0,18703098,0,0,0,388.80 ,
2,1,3,1,0,0,0,19206478,0,0,0,388.80 ,
2,1,1,0,0,0,0,20145152,0,0,0,388.80 ,
1,1,5,1,0,0,1,12849162,0,0,0,388.44 ,
1,1,6,1,0,0,0,4901617,0,0,0,388.08 ,
0,0,3,2,0,0,0,8886910,0,0,0,388.08 ,
1,1,10,0,0,0,0,14446717,0,0,0,388.08 ,
1,8,6,1,0,0,0,16113728,0,1,0,387.96 ,
2,1,10,2,2,0,0,20016493,0,1,0,387.96 ,
2,1,10,2,1,1,1,20055409,0,0,0,387.96 ,
0,1,6,1,1,0,0,370034,0,0,0,387.60 ,
0,1,7,1,1,0,0,1484310,0,0,0,387.60 ,
0,1,7,0,0,0,1,2112142,0,1,0,387.60 ,
1,1,6,1,0,0,0,8443516,0,0,0,387.60 ,
2,1,6,3,0,0,1,10161361,0,0,0,387.60 ,
2,1,9,1,1,0,0,15270476,0,1,0,387.60 ,
1,0,3,0,0,0,1,17993301,0,0,0,387.60 ,
2,1,7,1,0,0,1,2198265,0,0,0,387.00 ,
0,1,3,0,0,0,0,8143851,0,0,0,387.00 ,
2,1,7,2,0,0,1,13980673,0,0,0,387.00 ,
2,1,9,1,1,0,2,16392514,0,0,0,387.00 ,
2,1,5,0,0,0,0,19198552,0,0,0,387.00 ,
0,1,9,1,1,0,0,3809394,0,0,0,386.88 ,
1,1,4,0,0,0,0,873373,0,0,0,386.40 ,
2,1,8,2,0,0,0,5745316,0,0,0,386.40 ,
0,1,9,1,1,0,0,8550443,0,1,0,386.40 ,
0,1,6,2,0,0,0,10020815,0,0,0,386.40 ,
2,1,3,3,0,0,0,10190770,0,0,0,386.40 ,
1,1,6,2,0,0,0,12071454,0,1,0,386.40 ,
2,8,6,3,0,0,3,13168419,0,0,1,386.40 ,
0,1,9,1,1,0,1,14964764,0,0,0,386.40 ,
0,1,5,2,0,0,1,16312970,0,0,0,386.40 ,
1,1,6,2,0,0,0,16812387,0,0,0,386.40 ,
0,1,6,2,0,0,0,19734940,0,0,0,386.40 ,
1,1,11,1,1,0,0,12011525,0,0,0,386.28 ,
1,1,9,3,1,0,1,18394653,0,0,0,385.92 ,
0,1,4,0,0,0,0,3509822,0,0,0,385.56 ,
1,1,3,1,1,0,0,19913442,0,0,0,385.44 ,
1,1,8,2,0,0,1,5287733,0,0,0,384.72 ,
0,1,3,1,0,0,0,3971948,0,0,0,384.48 ,
0,1,4,0,0,0,0,5011392,0,0,0,384.48 ,
0,1,8,2,1,1,0,7762173,0,0,0,384.48 ,
1,1,5,3,0,0,0,7308118,0,0,0,384.12 ,
0,1,5,0,0,0,0,377217,0,0,0,384.00 ,
1,1,4,2,0,0,0,549873,0,0,0,384.00 ,
0,1,6,2,0,0,0,717922,0,0,0,384.00 ,
1,7,10,1,0,0,1,1411811,0,0,0,384.00 ,
0,1,7,0,0,0,0,2096581,0,0,0,384.00 ,
0,1,8,0,1,0,0,2586923,0,0,0,384.00 ,
1,1,7,1,0,1,0,3400645,0,1,0,384.00 ,
1,0,6,2,1,0,1,3693410,0,0,0,384.00 ,
1,1,10,2,0,0,1,3709294,0,0,0,384.00 ,
2,7,9,1,0,0,0,3751894,0,1,0,384.00 ,
1,1,8,2,0,0,0,3896579,0,0,0,384.00 ,
1,1,8,2,0,0,1,3952328,0,0,0,384.00 ,
0,1,5,0,0,0,0,4137645,0,0,0,384.00 ,
1,1,7,0,1,0,0,4658293,0,0,0,384.00 ,
2,1,3,2,0,0,0,4792529,0,0,0,384.00 ,
0,1,9,0,1,0,0,5015281,0,0,0,384.00 ,
1,1,7,1,0,0,0,6360639,0,0,0,384.00 ,
0,1,9,1,1,0,0,6640144,0,0,0,384.00 ,
1,1,8,1,0,0,0,6660816,0,0,0,384.00 ,
0,1,6,0,0,0,0,6716199,0,0,0,384.00 ,
0,1,4,3,0,0,1,6729054,0,0,0,384.00 ,
1,1,8,2,0,0,0,7174361,0,0,0,384.00 ,
1,1,6,1,0,0,1,7853110,0,0,0,384.00 ,
1,0,8,2,1,0,0,7920963,0,0,0,384.00 ,
2,1,10,3,0,0,0,8488834,0,0,0,384.00 ,
1,1,8,1,1,1,0,8503433,0,0,0,384.00 ,
0,0,2,0,0,0,0,8650800,0,0,0,384.00 ,
2,1,7,0,0,0,1,10035098,0,0,0,384.00 ,
0,0,8,2,1,0,0,13410276,0,0,0,384.00 ,
1,1,6,0,0,0,0,13789876,0,0,0,384.00 ,
1,1,2,1,0,0,0,14220422,0,0,0,384.00 ,
2,1,7,1,1,0,0,14502487,0,0,0,384.00 ,
1,1,7,2,0,0,1,14538891,0,1,0,384.00 ,
2,1,2,1,0,0,1,15114715,0,0,0,384.00 ,
2,9,7,4,1,0,1,16940385,0,1,0,384.00 ,
1,1,6,1,0,0,0,17550125,0,0,0,384.00 ,
2,1,6,1,0,0,1,17698189,0,0,0,384.00 ,
1,1,6,1,0,0,0,18372704,0,0,0,384.00 ,
2,7,10,3,0,0,1,19160403,0,0,0,384.00 ,
2,0,4,0,1,0,0,19280895,0,0,0,384.00 ,
2,1,6,2,0,0,0,19361346,0,0,0,384.00 ,
2,1,6,0,0,0,0,20191076,0,0,0,384.00 ,
0,1,7,2,0,0,0,4025266,0,0,0,383.76 ,
1,1,7,2,1,0,0,7546039,0,0,0,383.64 ,
0,1,7,0,1,1,0,757007,0,1,0,383.52 ,
1,0,7,1,0,0,2,15216399,0,0,0,383.52 ,
1,1,6,2,0,0,2,12145887,0,0,0,383.40 ,
1,1,8,1,1,0,1,17388171,0,0,0,383.40 ,
1,1,8,3,0,1,0,805028,0,0,0,383.04 ,
0,1,6,0,0,0,0,51778,0,0,0,382.80 ,
1,1,9,0,1,1,1,598612,0,2,0,382.80 ,
2,1,8,0,1,0,0,3425054,0,0,0,382.80 ,
2,1,8,4,2,0,0,6487021,0,0,0,382.80 ,
1,1,9,2,0,0,1,6817489,0,0,0,382.80 ,
2,1,9,1,0,0,0,7265079,0,0,0,382.80 ,
2,0,5,2,0,0,1,8754560,0,0,0,382.80 ,
2,1,4,0,0,0,0,10733505,0,0,0,382.80 ,
3,1,10,2,0,0,1,11691284,0,0,0,382.80 ,
2,1,4,1,0,0,0,13358067,0,0,0,382.80 ,
1,1,5,0,0,0,1,13404021,0,0,0,382.80 ,
2,8,8,3,0,1,1,14596236,0,0,0,382.80 ,
0,6,7,1,1,0,0,15910664,0,0,0,382.80 ,
1,0,11,1,1,0,2,16251872,0,0,0,382.80 ,
2,9,12,1,1,2,0,19347858,1,0,0,382.80 ,
0,1,8,3,0,0,0,17533279,0,0,0,382.32 ,
0,1,6,0,0,0,0,2515876,0,0,0,382.20 ,
0,1,4,2,0,0,0,7307468,0,0,0,382.20 ,
2,9,9,3,1,1,0,7482821,0,0,0,382.20 ,
1,1,7,1,1,0,0,8385284,0,0,0,382.20 ,
1,1,9,2,0,0,2,10566341,0,1,0,382.20 ,
0,1,9,1,1,0,0,488211,0,0,0,382.08 ,
1,1,9,1,1,1,0,5021925,0,0,0,382.08 ,
3,1,6,2,0,0,0,6228019,0,1,0,382.08 ,
0,1,4,1,0,0,0,11284520,0,0,0,382.08 ,
0,1,5,0,0,0,0,6766169,0,0,0,381.84 ,
1,1,9,2,0,0,1,669633,0,1,0,381.60 ,
1,1,6,2,1,0,0,6957469,0,0,0,381.60 ,
2,1,7,2,0,0,0,10191601,0,0,0,381.60 ,
2,1,11,1,0,0,0,12192216,0,1,0,381.60 ,
0,1,5,0,0,0,0,12541712,0,0,0,381.60 ,
1,1,8,4,0,0,0,15949915,0,0,0,381.60 ,
1,1,7,3,1,0,0,241588,0,0,0,380.88 ,
2,1,7,0,0,0,0,333175,0,0,0,380.88 ,
0,1,6,3,0,0,0,6782841,0,0,0,380.88 ,
0,1,6,1,1,0,0,9270122,0,0,0,380.76 ,
1,1,2,1,0,0,0,15985975,0,0,0,380.76 ,
0,1,3,1,0,0,0,940115,0,0,0,380.64 ,
2,1,6,4,0,0,2,6822443,0,0,0,380.64 ,
0,0,0,0,0,0,0,4538901,0,0,0,380.16 ,
0,1,8,3,0,0,0,9334086,0,0,0,380.16 ,
1,1,4,2,0,0,1,10011009,0,0,0,380.16 ,
0,1,4,0,1,0,0,11651929,0,0,0,380.16 ,
1,1,7,1,0,0,1,11737524,0,0,0,380.16 ,
1,1,5,5,0,0,1,19528326,0,0,0,380.16 ,
2,1,7,1,0,0,0,18042600,0,0,0,379.44 ,
0,1,8,2,0,0,0,8502682,0,0,0,379.32 ,
0,1,5,0,0,0,0,719621,0,0,0,379.20 ,
1,1,10,3,1,0,0,2858010,0,0,0,379.20 ,
0,1,5,1,0,0,0,4652629,0,0,0,379.20 ,
1,1,8,1,0,0,1,9014126,0,0,0,379.20 ,
1,1,7,1,1,0,0,14262420,0,0,0,379.20 ,
1,1,6,1,0,0,0,18311966,0,0,0,379.20 ,
0,1,5,2,0,0,0,15518165,0,0,0,379.08 ,
2,1,8,3,0,0,1,905425,0,0,0,378.48 ,
0,1,7,0,0,0,0,1909177,0,0,0,378.48 ,
0,0,5,1,0,0,0,14152762,0,0,0,378.24 ,
0,0,2,0,0,0,0,7816,0,0,0,378.00 ,
0,1,3,0,0,0,0,162508,0,0,0,378.00 ,
2,9,13,3,2,0,4,242532,0,1,3,378.00 ,
0,1,6,1,1,0,0,302649,0,0,0,378.00 ,
1,1,8,3,1,0,0,577824,0,0,0,378.00 ,
1,1,6,2,1,0,0,657161,0,0,0,378.00 ,
1,7,7,0,0,0,1,780006,0,0,0,378.00 ,
0,1,4,2,0,0,0,791223,0,0,0,378.00 ,
1,1,7,1,1,0,0,828553,0,0,0,378.00 ,
2,1,9,0,0,0,0,846655,0,0,0,378.00 ,
0,0,4,1,0,0,0,1300950,0,0,0,378.00 ,
0,1,5,0,0,0,0,1609676,0,0,0,378.00 ,
2,1,6,1,0,0,1,1749563,0,0,0,378.00 ,
1,1,6,0,0,0,0,2464679,0,0,0,378.00 ,
2,1,8,3,0,0,1,3022246,0,1,0,378.00 ,
2,1,10,4,0,0,2,3218526,0,0,2,378.00 ,
1,1,6,0,0,0,0,3420223,0,0,0,378.00 ,
2,1,8,3,0,0,0,3840286,0,0,0,378.00 ,
1,1,5,4,0,0,0,4424391,0,0,0,378.00 ,
2,1,9,2,1,0,0,4482584,0,0,0,378.00 ,
0,1,9,3,0,0,0,4594620,0,0,0,378.00 ,
1,0,3,1,0,0,1,4641291,0,1,0,378.00 ,
2,1,6,1,0,1,0,4717267,0,1,0,378.00 ,
0,1,3,1,0,0,0,4776045,0,0,0,378.00 ,
1,1,7,1,1,0,0,5031321,0,0,0,378.00 ,
1,6,8,3,0,0,0,6540907,0,0,0,378.00 ,
1,1,5,3,1,0,1,6879874,0,0,0,378.00 ,
0,0,0,2,0,0,0,7842116,0,0,0,378.00 ,
0,1,3,1,0,0,0,8274113,0,0,0,378.00 ,
2,1,7,2,0,0,2,8276961,0,0,0,378.00 ,
1,1,6,2,0,0,1,8681776,0,0,0,378.00 ,
2,1,5,1,0,0,0,8883269,0,0,0,378.00 ,
1,1,3,2,0,0,0,8945485,0,0,0,378.00 ,
0,1,7,0,1,0,0,9237142,0,0,0,378.00 ,
2,1,6,2,0,0,0,9250731,0,0,0,378.00 ,
2,1,7,5,0,0,2,9332872,0,0,2,378.00 ,
3,1,5,2,1,0,0,9526057,0,0,0,378.00 ,
2,0,8,3,0,0,0,11620118,0,0,0,378.00 ,
3,1,8,2,1,0,1,11844145,0,0,0,378.00 ,
1,1,8,2,0,0,1,12131116,0,0,0,378.00 ,
1,1,6,1,0,0,0,12409346,0,0,0,378.00 ,
1,1,5,1,0,0,1,13185561,0,0,0,378.00 ,
1,1,5,1,0,0,0,13205892,0,0,0,378.00 ,
2,1,7,4,0,0,1,13435011,0,0,0,378.00 ,
1,1,5,1,0,0,1,13786151,0,0,0,378.00 ,
1,1,5,1,0,0,0,14028494,0,0,0,378.00 ,
1,6,8,2,0,0,2,14058880,0,0,0,378.00 ,
0,1,8,1,1,0,1,14385616,0,1,0,378.00 ,
1,1,6,3,0,0,1,14651111,0,0,0,378.00 ,
0,1,1,0,0,0,0,15328242,0,0,0,378.00 ,
2,1,7,1,0,0,2,15546982,0,1,0,378.00 ,
0,1,5,1,1,0,0,15788639,0,0,0,378.00 ,
1,1,1,1,0,0,0,16190823,0,0,0,378.00 ,
2,1,7,2,0,0,1,16576879,0,1,0,378.00 ,
1,1,2,0,0,0,0,17793180,0,0,0,378.00 ,
2,9,8,3,0,0,3,19179615,0,0,0,378.00 ,
2,7,11,3,2,0,2,19574233,0,1,0,378.00 ,
2,1,11,1,0,0,1,19908178,0,0,0,378.00 ,
2,1,5,1,0,0,1,19924221,0,0,0,378.00 ,
1,1,6,1,1,0,1,5802174,0,0,0,377.40 ,
1,1,8,2,0,0,1,8308683,0,0,0,377.40 ,
1,1,3,3,0,0,0,8324473,0,1,0,377.40 ,
2,1,6,4,0,0,2,11730504,0,0,0,377.40 ,
0,1,3,0,1,0,0,14744425,0,1,0,377.40 ,
1,1,7,2,0,0,0,14967879,0,0,0,377.40 ,
2,1,10,3,0,1,1,253815,0,1,0,376.92 ,
1,1,6,3,0,0,0,20209459,0,0,0,376.68 ,
2,0,4,0,1,0,1,16485299,0,0,0,376.32 ,
1,1,5,2,0,0,1,16859716,0,0,0,376.32 ,
1,1,6,3,0,0,0,7162419,0,0,0,376.20 ,
1,1,7,3,0,0,0,7319582,0,0,0,376.20 ,
0,1,4,0,0,0,0,8485057,0,0,0,376.20 ,
2,1,9,3,0,0,2,12273360,0,0,0,376.20 ,
0,1,6,2,1,0,1,13207484,0,1,0,376.20 ,
1,8,8,3,0,3,2,13331735,1,0,0,376.20 ,
2,1,6,1,0,0,1,13639075,0,0,0,376.20 ,
2,9,8,2,1,0,3,15158791,0,1,0,376.20 ,
2,1,7,4,0,0,2,16151037,0,0,0,376.20 ,
0,1,5,2,0,0,1,16529413,0,0,0,376.20 ,
3,6,11,1,2,3,0,17835503,0,1,0,376.20 ,
1,1,7,3,0,0,0,780205,0,0,0,375.84 ,
2,8,8,3,1,0,0,6443136,0,0,0,375.72 ,
2,1,7,1,1,0,0,2399434,0,1,0,375.48 ,
2,1,6,4,0,0,0,13669653,0,0,0,375.48 ,
0,1,4,0,0,0,1,16336867,0,0,0,375.48 ,
0,1,2,0,0,0,1,2134047,0,1,0,375.00 ,
2,1,10,1,1,1,0,2339174,0,0,0,375.00 ,
0,1,5,0,0,0,0,5856557,0,0,0,375.00 ,
1,1,7,4,1,0,0,6180121,0,0,0,375.00 ,
2,1,5,1,0,0,0,8683858,0,1,0,375.00 ,
0,1,7,0,0,0,0,751851,0,0,0,374.40 ,
2,1,5,3,1,0,0,1032611,0,1,0,374.40 ,
1,1,7,0,0,0,0,1949344,0,0,0,374.40 ,
0,1,5,1,0,0,0,1992676,0,0,0,374.40 ,
1,1,3,3,0,0,0,2366524,0,0,0,374.40 ,
1,1,4,3,0,0,1,4830799,0,0,0,374.40 ,
0,1,4,0,0,0,0,5505918,0,0,0,374.40 ,
2,1,7,4,0,0,1,5931103,0,0,0,374.40 ,
0,1,7,1,0,0,0,6287961,0,0,0,374.40 ,
1,1,7,2,0,0,0,6784171,0,0,0,374.40 ,
2,1,11,4,1,0,0,7333311,0,0,0,374.40 ,
0,1,10,0,1,0,1,9312043,0,0,0,374.40 ,
2,1,10,1,1,1,1,9358066,0,1,0,374.40 ,
2,7,10,4,0,0,1,10200715,0,0,0,374.40 ,
2,8,9,1,1,1,2,10474722,1,1,0,374.40 ,
2,1,9,2,0,0,2,10798553,0,0,0,374.40 ,
1,1,5,1,0,0,1,10827062,0,0,0,374.40 ,
0,1,8,2,1,0,0,14313578,0,1,0,374.40 ,
2,1,6,0,0,0,1,17895460,0,0,0,374.40 ,
2,9,14,4,2,1,4,18190203,1,2,0,374.40 ,
2,1,5,2,0,0,0,18274450,0,2,0,374.40 ,
0,1,8,3,0,0,0,18388152,0,0,0,374.40 ,
1,1,5,2,1,0,1,19068995,0,1,0,374.40 ,
2,1,4,1,0,0,1,9925373,0,0,0,373.80 ,
2,1,7,2,1,0,0,13027960,0,0,0,373.80 ,
1,1,7,2,0,0,1,18074110,0,0,0,373.80 ,
1,1,5,3,0,0,2,157431,0,0,0,372.60 ,
0,1,7,0,1,0,0,472141,0,0,0,372.60 ,
1,1,5,0,0,0,0,495651,0,0,0,372.60 ,
0,1,6,1,0,0,0,1646910,0,0,0,372.60 ,
2,1,7,2,2,0,0,1914363,0,0,0,372.60 ,
1,0,8,2,0,0,0,3132960,0,1,0,372.60 ,
0,1,5,0,0,0,0,4422017,0,0,0,372.60 ,
1,1,11,2,1,1,1,11843770,0,1,0,372.60 ,
0,1,4,0,0,0,0,17319120,0,0,0,372.60 ,
2,1,5,1,0,0,0,7980488,0,0,0,372.48 ,
2,1,6,1,0,0,0,8381572,0,0,0,372.24 ,
1,1,8,3,0,0,0,8741020,0,0,0,372.24 ,
1,1,7,1,0,0,0,19348139,0,0,0,372.24 ,
0,1,5,2,0,0,0,89621,0,0,0,372.00 ,
1,1,6,4,0,0,0,4994173,0,0,0,372.00 ,
0,1,7,0,0,0,0,6107389,0,0,0,372.00 ,
1,1,7,2,1,0,0,6985540,0,1,0,372.00 ,
0,1,7,3,1,0,0,9766922,0,1,0,372.00 ,
2,1,7,0,1,0,0,11421477,0,0,0,372.00 ,
2,1,9,2,1,0,1,12953234,0,0,0,372.00 ,
0,1,3,1,0,0,0,13578642,0,0,0,372.00 ,
1,1,6,3,0,0,1,13764238,0,0,0,372.00 ,
2,1,8,1,0,0,1,14465415,0,0,0,372.00 ,
2,1,6,3,0,0,2,14729863,0,1,0,372.00 ,
1,1,11,1,1,0,3,15174230,0,1,0,372.00 ,
1,1,8,2,1,0,0,16868861,0,0,0,372.00 ,
2,1,9,2,0,0,0,1208953,0,0,0,371.52 ,
1,1,4,2,0,0,0,16427854,0,0,0,371.52 ,
2,7,8,3,0,0,2,14281526,0,0,0,370.44 ,
3,1,10,4,2,1,0,17736640,0,1,0,370.44 ,
2,1,5,2,1,0,0,13597896,0,1,3,369.72 ,
1,1,5,0,0,0,0,14355535,0,0,0,369.72 ,
2,1,6,1,0,0,2,18568049,0,1,0,369.72 ,
2,1,6,3,0,0,0,8025,0,0,0,369.60 ,
0,1,3,0,1,0,0,310325,0,0,0,369.60 ,
0,1,8,2,0,0,0,616659,0,0,0,369.60 ,
2,1,9,4,0,0,1,1308308,0,0,0,369.60 ,
1,1,7,0,0,0,0,1510283,0,0,0,369.60 ,
1,1,5,1,0,0,0,2101884,0,0,0,369.60 ,
0,1,9,1,1,1,0,6185530,0,0,0,369.60 ,
0,1,4,2,0,0,1,7827817,0,0,0,369.60 ,
2,1,9,2,1,0,0,9342019,0,0,0,369.60 ,
0,1,6,0,1,0,0,9520489,0,1,0,369.60 ,
0,1,6,1,0,0,0,9821359,0,0,0,369.60 ,
2,0,8,0,0,0,0,10130963,0,0,0,369.60 ,
0,1,8,1,0,0,2,11371773,0,0,0,369.60 ,
0,1,5,1,0,0,1,13123464,0,0,0,369.60 ,
2,1,6,2,1,0,0,14071089,0,1,0,369.60 ,
2,1,5,1,0,0,0,16123440,0,0,0,369.60 ,
1,1,5,1,0,0,0,16352708,0,0,0,369.60 ,
0,0,0,0,0,0,2,17620867,0,0,0,369.60 ,
2,1,7,2,1,0,1,17825100,0,1,0,369.60 ,
2,0,2,1,0,0,0,20282044,0,0,0,369.60 ,
1,1,6,1,0,0,0,20697881,0,0,0,369.60 ,
0,1,4,0,0,0,0,681599,0,0,0,369.36 ,
2,1,4,1,0,0,0,16186551,0,0,0,369.36 ,
0,1,4,2,0,0,0,3421607,0,0,0,369.00 ,
1,1,11,1,1,0,1,6450457,0,1,0,369.00 ,
1,1,7,1,1,0,0,10174646,0,0,0,369.00 ,
3,1,4,1,0,0,1,14122231,0,0,0,369.00 ,
2,1,9,1,1,0,1,17642429,0,1,0,369.00 ,
1,1,3,1,0,0,0,19950255,0,1,0,369.00 ,
3,1,8,2,1,0,0,209310,0,0,0,368.88 ,
2,1,9,4,2,1,1,13096091,0,0,0,368.88 ,
2,1,11,3,1,1,1,11638339,0,1,0,368.64 ,
1,1,8,1,1,0,0,15327106,0,0,0,368.52 ,
2,9,13,4,1,0,2,228317,0,0,1,368.28 ,
2,1,5,3,0,0,0,4378951,0,0,0,368.28 ,
2,1,11,1,1,0,1,6524331,0,1,0,368.28 ,
2,1,9,2,1,0,0,6898600,0,0,0,368.28 ,
0,1,7,0,0,0,0,3083966,0,0,0,367.92 ,
1,6,6,2,1,0,1,16422,0,0,0,367.20 ,
1,1,4,4,0,0,0,1232365,0,1,0,367.20 ,
1,1,9,2,0,1,0,1260311,0,0,0,367.20 ,
1,1,9,1,0,0,0,3752872,0,0,0,367.20 ,
1,1,3,3,0,0,0,4606675,0,0,0,367.20 ,
1,1,6,2,0,0,0,4994058,0,0,0,367.20 ,
2,1,5,1,0,0,0,7528664,0,0,0,367.20 ,
2,1,6,2,1,1,2,9548422,0,0,0,367.20 ,
0,1,4,2,0,0,1,9595836,0,0,0,367.20 ,
2,1,9,3,1,0,0,11942373,0,1,0,367.20 ,
2,1,7,3,0,0,1,12359146,0,0,0,367.20 ,
2,1,8,2,1,0,0,13919705,0,1,0,367.20 ,
1,1,5,1,0,0,0,13954829,0,0,0,367.20 ,
2,1,9,2,0,0,0,15206272,0,0,0,367.20 ,
2,1,5,2,0,0,0,16723682,0,0,0,367.20 ,
2,1,7,1,0,0,1,16749235,0,0,0,367.20 ,
2,1,9,2,1,1,0,19888622,0,0,0,367.20 ,
2,1,7,1,1,0,0,20138853,0,0,0,367.20 ,
1,1,7,2,2,0,0,283377,0,1,0,366.96 ,
1,1,7,0,0,0,1,14486539,0,0,0,366.96 ,
2,1,8,1,0,0,3,538590,0,0,0,366.60 ,
0,0,0,0,0,0,0,837256,0,0,0,366.60 ,
1,1,5,1,0,0,0,5734275,0,0,0,366.60 ,
2,7,10,3,0,0,2,14264500,1,0,1,366.60 ,
2,1,7,2,0,0,2,15774003,0,1,0,366.60 ,
2,1,7,1,1,0,0,18720911,0,0,0,366.60 ,
1,1,2,0,0,0,0,9296742,0,0,0,366.36 ,
1,1,6,0,0,0,1,10136980,0,0,0,366.36 ,
1,1,11,0,1,0,1,1067251,0,0,0,366.00 ,
0,1,7,0,1,0,1,2685750,0,0,0,366.00 ,
1,7,9,2,1,0,0,5834137,0,0,0,366.00 ,
0,1,4,1,0,0,0,7579573,0,0,0,366.00 ,
2,0,4,2,0,0,0,8293281,0,0,0,366.00 ,
1,1,9,1,1,0,0,19246634,0,0,0,366.00 ,
1,8,6,0,0,0,1,30927,0,0,0,365.40 ,
2,1,7,1,0,0,2,12221362,0,0,0,365.40 ,
0,1,4,1,0,0,0,12830905,0,0,0,365.40 ,
0,1,5,1,0,0,0,3249078,0,0,0,365.04 ,
1,1,7,2,0,0,0,198478,0,0,0,364.80 ,
1,1,7,3,0,0,0,3172212,0,0,0,364.80 ,
1,1,5,1,0,0,0,4962537,0,0,0,364.80 ,
0,1,8,1,1,0,0,8391035,0,0,0,364.80 ,
1,1,8,2,0,0,0,8588621,0,0,0,364.80 ,
0,1,6,1,0,0,0,10710179,0,0,0,364.80 ,
0,1,6,1,0,0,2,13326584,0,0,0,364.80 ,
1,1,4,4,0,0,1,13361626,0,0,0,364.80 ,
1,1,5,1,0,0,0,14651089,0,0,0,364.80 ,
2,1,7,3,0,0,0,14785624,0,0,0,364.80 ,
1,1,10,2,1,0,0,15069807,0,1,0,364.80 ,
2,1,7,3,0,0,0,15328018,0,0,0,364.80 ,
2,1,10,4,1,0,0,16327138,0,0,0,364.80 ,
2,1,10,2,1,0,2,16677170,0,0,0,364.80 ,
3,1,5,2,1,0,0,8009332,0,0,0,364.56 ,
2,1,8,2,1,0,1,15701663,0,0,0,364.56 ,
0,1,5,1,1,0,0,6403342,0,1,0,364.32 ,
1,1,4,1,0,0,1,10514866,0,0,0,364.32 ,
1,1,5,1,1,0,0,14048533,0,0,0,364.32 ,
2,1,11,3,0,0,1,18034890,0,0,0,364.08 ,
2,1,5,2,0,0,1,924600,0,0,0,363.60 ,
1,1,11,0,0,0,1,1171674,0,0,0,363.00 ,
2,1,10,3,1,0,1,1929186,0,1,0,363.00 ,
0,1,6,0,0,0,0,3793161,0,0,0,363.00 ,
2,1,9,3,1,0,1,6106273,0,0,0,363.00 ,
0,1,7,2,1,0,0,6636968,0,0,0,363.00 ,
1,1,6,2,0,0,0,10831913,0,0,0,363.00 ,
1,1,8,0,0,0,0,11065264,0,0,0,363.00 ,
2,1,6,2,0,1,0,16013535,0,0,0,363.00 ,
1,1,5,1,0,0,0,16066417,0,0,0,363.00 ,
1,9,7,0,1,0,0,16289648,0,0,0,363.00 ,
2,8,12,3,1,0,3,19805091,0,3,3,363.00 ,
2,1,6,3,0,0,0,3191678,0,1,0,362.88 ,
2,1,6,1,0,0,1,17367004,0,0,0,362.88 ,
0,1,1,0,0,0,1,4437217,0,0,0,361.92 ,
2,1,10,2,0,0,1,17348982,0,0,0,361.92 ,
0,1,6,0,0,0,0,206957,0,1,0,361.80 ,
0,1,2,0,0,0,1,668400,0,0,0,361.80 ,
2,1,9,1,0,0,0,4922476,0,0,0,361.80 ,
0,1,7,0,1,0,0,641113,0,0,0,361.20 ,
0,1,7,1,0,0,0,2067809,0,1,0,361.20 ,
2,1,6,3,0,0,0,4037321,0,0,0,361.20 ,
2,1,8,2,0,0,1,4366049,0,0,0,361.20 ,
2,1,11,4,1,0,1,4878737,0,0,0,361.20 ,
1,1,7,1,0,0,1,4891616,0,2,0,361.20 ,
1,1,7,1,1,0,0,9558213,0,0,0,361.20 ,
2,6,8,3,1,2,3,15483201,2,0,0,361.20 ,
2,1,7,5,0,0,0,17680571,0,0,0,361.20 ,
0,1,6,1,1,0,0,5286096,0,0,0,361.08 ,
2,1,9,0,0,0,0,16396736,0,0,0,360.84 ,
1,1,5,0,0,0,0,3828871,0,1,0,360.24 ,
1,1,3,1,1,0,1,12467639,0,0,0,360.24 ,
1,1,8,2,1,0,1,294648,0,0,0,360.00 ,
2,1,9,1,1,1,0,430427,0,0,0,360.00 ,
1,1,7,1,0,0,0,463042,0,0,0,360.00 ,
0,1,9,0,0,0,0,645075,0,0,0,360.00 ,
2,1,4,1,0,0,0,671264,0,0,0,360.00 ,
0,1,4,1,0,0,0,828915,0,0,0,360.00 ,
2,10,13,3,4,0,3,855412,0,0,0,360.00 ,
1,1,4,1,0,0,0,908595,0,1,0,360.00 ,
1,1,8,2,0,0,2,1110195,0,1,0,360.00 ,
1,1,9,2,0,0,0,1831227,0,0,0,360.00 ,
